id,x,y,ra,dec,SEflags,iso_area,fap_Ksall,eap_Ksall,apcorr,Ks_ratio,fapcirc09_Ksall,eapcirc09_Ksall,apcorr09,fcirc09_Ksall,ecirc09_Ksall,fauto_Ksall,flux50_radius,a_vector,b_vector,kron_radius,f_Ksall,e_Ksall,w_Ksall,f_u,e_u,w_u,f_B,e_B,w_B,f_V,e_V,w_V,f_R,e_R,w_R,f_i,e_i,w_i,f_z,e_z,w_z,f_J1,e_J1,w_J1,f_J2,e_J2,w_J2,f_J3,e_J3,w_J3,f_Hs,e_Hs,w_Hs,f_Hl,e_Hl,w_Hl,f_Ks,e_Ks,w_Ks,f_J,e_J,w_J,f_H,e_H,w_H,f_K,e_K,w_K,f_KsHI,e_KsHI,w_KsHI,f_F125W,e_F125W,w_F125W,f_F140W,e_F140W,w_F140W,f_F160W,e_F160W,w_F160W,f_F606W,e_F606W,w_F606W,f_F814W,e_F814W,w_F814W,f_Y,e_Y,w_Y,f_IRAC_36,e_IRAC_36,w_IRAC_36,f_IRAC_45,e_IRAC_45,w_IRAC_45,f_IRAC_58,e_IRAC_58,w_IRAC_58,f_IRAC_80,e_IRAC_80,w_IRAC_80,wmin_optical,wmin_hst_optical,wmin_fs,wmin_jhk,wmin_hst,wmin_irac,wmin_all,star,nearstar,use,snr,use_nosnr,z_spec,z_peak,f24,e24,Messias Selection,Lacy Selection
11259,3515.545,2820.198,34.2821846,-5.1991668,3,279.0,4.509937,0.06334593,1.047861,3.215355,3.689885,0.06405678,1.771907,6.538133,0.1135027,13.83871,4.389,4.622,3.271,11.665,14.50105,0.3385765,1.04,0.1855863378,0.10847580201,1.0,0.21373723799999997,0.01874736612,1.0,0.2606744655,0.0228020037,1.0,0.47375203359999996,0.02966707216,1.0,0.7823122356,0.029989511790000003,1.0,1.525965394,0.08322323162,1.0,4.277893642,0.33562765200000005,0.47,4.418915004,0.2764989864,0.54,5.331636984999999,0.35106633249999997,0.49,9.92786,0.61241,0.43,9.172146429,0.6388969688999999,0.42,15.340668449999997,0.8778394874999998,0.67,5.514912466,0.2329328582,1.0,10.170829289,0.4724194315,1.0,15.66415989,0.28677140370000004,1.03,14.491571039999998,0.5519279362,0.47,5.4651,0.163089,0.85,7.26205,0.260508,1.08,9.37954,0.153639,0.83,0.3576736182,0.1114381926,1.04,0.8928261105,0.1146808739,1.05,2.5931035920000003,0.17852888160000002,0.35,23.05011143,0.13577547941,1.14,27.421839256000002,0.16749783120000003,1.05,28.521467613,2.6785118657999996,1.0,34.106781182999995,4.4871270531,1.0,1.0,1.04,0.42,0.35,0.83,1.0,1.0,0,0,1,57.60335,1,-99.0,1.4698,92.34,11.209999999999999,1,1
11267,1041.466,2825.241,34.3857079,-5.1989689,3,279.0,6.584104,0.05972311,1.05639,2.729308,6.599017,0.06039331,1.771907,11.69285,0.1070113,17.01081,3.648,3.953,3.29,10.819,17.97005,0.2941988,1.17,1.0829607597,0.09273121206,1.0,1.0363207932,0.015808192199999998,1.0,1.0432524135,0.019311000499999998,1.0,0.9892650703999999,0.025055670239999998,1.0,1.155843213,0.02530068702,1.0,2.00229631,0.07020985421,1.0,2.449612696,0.2444259684,0.62,3.0363687269999997,0.2075816736,0.68,4.38139335,0.2603251157,0.63,7.27812,0.444969,0.56,8.923641858,0.4452327891,0.59,17.80394715,0.673914426,0.82,4.275268032,0.1986174232,1.0,8.152630765,0.3989701379,1.0,19.168133760000003,0.26168058180000003,0.91,17.949795729999998,0.3452426656,0.85,-99.0,-99.0,0.0,5.38217,0.225384,1.08,7.05865,0.192649,0.4,1.058080272,0.07873122857999999,1.54,1.232315846,0.09400536782,1.17,2.321527696,0.10623232,0.71,54.240986419,0.14546953120000003,1.01,76.711730648,0.16634742726,0.9,105.52440293699999,3.3667923266999997,1.0,81.774319367,4.2752089710000005,1.0,1.0,1.17,0.56,0.71,0.0,1.0,1.0,0,0,1,109.2674,1,-99.0,2.1785,355.6,11.530000000000001,0,1
11295,2833.091,2813.55,34.3107414,-5.1994491,3,115.0,4.847329,0.05921911,1.107636,2.179559,4.345642,0.05988365,1.771907,7.700073,0.1061083,9.538369,3.23,2.748,2.503,7.868,10.56504,0.2101513,1.18,0.4612187499,0.07345252203000001,1.0,0.5180086908,0.01267711884,1.0,0.607309756,0.0154323455,1.0,0.9309739935999999,0.020166938239999998,1.0,1.368988551,0.02024253063,1.0,2.857475955,0.056354934870000005,1.0,4.3617437180000005,0.27013489360000004,0.33,5.016683763,0.2387501424,0.33,5.248936722,0.3159663169,0.28,8.13397,0.589772,0.21,8.560703780999999,0.5742584802,0.23,11.057209499999999,0.690670932,0.49,5.584487076,0.1579107712,1.0,8.304792143,0.3215306679,1.0,11.0151738,0.19728077040000003,1.0,10.89259273,0.2891393659,0.79,5.42542,0.103813,0.98,-99.0,-99.0,0.0,7.47033,0.0978227,0.95,0.6549104208000001,0.07563448002,1.04,1.79670416,0.07804078771,1.06,4.129791204,0.09401013536000001,0.59,17.937266297,0.15673237613000002,1.11,16.233129864000002,0.19465211276,0.94,10.2168230622,3.8314612347,1.0,21.715253614,4.8642307923,1.0,1.0,1.04,0.21,0.59,0.0,1.0,1.0,0,0,1,72.56808,1,-99.0,1.2381,71.66,11.07,1,0
11299,3492.081,2810.274,34.2831688,-5.1995807,0,115.0,2.302893,0.06334593,1.11093,2.251078,2.508271,0.06405678,1.771907,4.444423,0.1135027,4.666355,2.808,2.725,2.448,7.748,5.183992,0.2194036,1.05,0.23801027310000003,0.07595114922,1.0,0.357505074,0.013124063159999998,1.0,0.5199855250000001,0.015962962600000002,1.0,0.5335803823999999,0.020772012639999997,1.0,0.6192757641,0.02099404104,1.0,0.8498124798,0.05826191704,1.0,0.9793273450000002,0.23027252200000004,0.49,1.5679017269999997,0.1955125179,0.53,2.5207341519999997,0.2457907201,0.49,3.4821,0.434055,0.42,3.620322054,0.4370261715,0.44,6.30693786,0.619095255,0.66,2.16499199,0.1630604458,1.0,2.736198289,0.33076706460000005,1.0,5.32484523,0.20074029930000004,1.03,5.58543942,0.37835100149999995,0.49,2.43756,0.122323,0.74,2.93747,0.180632,1.1,3.37576,0.110913,0.78,0.4019847744,0.07801009673999999,1.04,0.7210517676,0.08107312034,1.03,1.1158592120000002,0.12154031920000001,0.37,7.3176421528999995,0.11812161706,1.13,8.5685812674,0.14490382004000002,1.04,10.263928295999998,2.3816980493999997,1.0,19.282083701999998,4.0945334952,1.0,1.0,1.03,0.42,0.37,0.74,1.0,1.0,0,0,1,39.15699,1,-99.0,2.1003,52.89,10.63,1,1
11316,1019.361,2827.916,34.386631,-5.1988573,3,172.0,4.115812,0.05972311,1.080591,2.505546,4.408361,0.06039331,1.771907,7.811207,0.1070113,9.54325,3.198,3.556,2.588,9.101,10.31235,0.2448987,1.17,3.7313634899999997,0.08513010626999999,1.0,4.501060704,0.014514158519999999,1.0,5.032143489999999,0.0177259876,1.0,4.934632767999999,0.023001108799999996,1.0,4.925310768,0.023224937400000003,1.0,5.179204517,0.064461932,1.0,5.153059434,0.22083654660000002,0.64,6.543920249999999,0.18785595149999998,0.7,7.531486379,0.24092623829999998,0.62,11.5721,0.401423,0.58,8.062805313,0.40874870700000004,0.59,9.694876634999998,0.6188591579999999,0.82,8.003345126,0.1822770894,1.0,8.366047758,0.3661395586,1.0,10.242190260000001,0.24015802590000002,0.91,11.07346406,0.3168557254,0.85,-99.0,-99.0,0.0,8.59999,0.207894,1.07,9.28697,0.174701,0.41,4.939385393999999,0.07249518215999999,1.53,4.856060309,0.08316243962,1.26,5.453740784000001,0.09820435920000001,0.7,11.316285391000001,0.14123204269,1.05,12.294452156,0.16201486336,0.91,18.254179617,3.2776426871999997,1.0,19.815371958,4.1620615853,1.0,1.0,1.26,0.58,0.7,0.0,1.0,1.0,0,0,1,72.9942,1,-99.0,2.1632,-13.43,11.520000000000001,0,1
11317,1225.252,2825.595,34.3780174,-5.1989536,0,177.0,3.655947,0.05824824,1.078939,2.652745,3.620843,0.05890189,1.771907,6.415797,0.1043687,8.988731,3.489,3.453,2.72,9.194,9.698296,0.2404202,1.24,0.2502774714,0.09009561417,1.0,0.4917596688,0.015344229959999999,1.0,0.774587705,0.018792030050000002,1.0,0.9082492831999999,0.024361154559999997,1.0,0.9462705651000001,0.02460095757,1.0,1.250883191,0.06818268031000001,1.0,2.024130914,0.23771093520000003,0.62,2.103573843,0.20004422759999999,0.69,3.352308051,0.2551877831,0.62,4.31516,0.428067,0.57,6.205685805000001,0.4283676522,0.6,8.45033703,0.6536707034999999,0.82,2.7766193980000002,0.1934205616,1.0,5.488845561,0.3886190989,1.0,9.971772705000001,0.25206948900000004,0.93,10.51542769,0.3363503946,0.85,2.95962,0.179267,0.5,4.26528,0.219958,1.07,5.12682,0.165637,0.51,0.8127735768,0.09421108416,1.02,1.074995783,0.0993047775,0.99,1.9181866200000002,0.1040666648,0.7,15.400378252000001,0.14795416427,0.99,18.357063522,0.1631253547,0.91,15.142515068999998,3.403656075,1.0,25.844425077,4.8088837596,1.0,1.0,0.99,0.57,0.7,0.5,1.0,1.0,0,0,1,61.47244,1,-99.0,2.3784,39.260000000000005,8.702,0,1
11322,695.948,2864.49,34.4001656,-5.1973333,3,473.0,9.885915,0.06245159,1.032529,3.488884,8.839204,0.0631524,1.771907,15.66225,0.1119002,33.40421,4.781,5.146,4.078,13.743,34.49081,0.3998803,1.07,4.128424908,0.11847722331,1.0,5.048074872,0.02023150788,1.0,9.138100495,0.02468779935,1.0,14.195283519999998,0.032030640799999996,1.0,16.6973982,0.03232495077,1.0,20.79986326,0.08986295049,1.0,23.572784060000004,0.308500902,0.64,24.920809199999997,0.2658243609,0.69,27.03228577,0.33712956159999996,0.62,31.6645,0.551457,0.6,33.122533229999995,0.5737672827,0.58,33.736346999999995,0.8462397119999999,0.86,26.70543022,0.2522103206,1.0,32.49950071,0.5063790142,1.0,36.502411050000006,0.3362805666,0.89,35.02129668,0.5069716985,0.64,25.8035,0.168223,0.98,27.4356,0.207147,2.09,29.3366,0.153043,1.03,10.86047244,0.12442570979999999,1.0,17.68122919,0.1480614761,0.77,22.561088960000003,0.1457628504,0.61,21.321922418000003,0.15417931764,1.18,18.253229358000002,0.18983404790000002,1.03,26.944054865999995,3.6325244385,1.0,18.14781118,4.2280900134,1.0,1.0,0.77,0.58,0.61,0.98,1.0,1.0,0,0,1,139.9662,1,-99.0,0.4251,20.2,13.07,0,1
11326,1736.798,2826.457,34.3566132,-5.1989164,3,168.0,5.711732,0.05897185,1.062348,3.330756,4.320266,0.05963362,1.771907,7.65511,0.1056652,17.90787,4.775,4.048,2.92,10.314,19.02439,0.2748255,1.21,2.033118825,0.11280254001000001,1.0,2.3929210800000003,0.019231705079999998,1.0,3.124689345,0.0236687709,1.0,3.772744992,0.030669042239999996,1.0,4.922809983,0.03088440054,1.0,6.131137006,0.08554553965999999,1.0,7.969808148000001,0.299282974,0.62,10.39982706,0.24986530799999998,0.7,11.6205934,0.3199155268,0.63,14.3347,0.541496,0.56,15.29785494,0.551671668,0.56,17.2974021,0.821811117,0.81,12.20769634,0.2427278308,1.0,14.535863540000001,0.48922965139999997,1.0,19.767032370000003,0.30974343570000007,0.97,19.861682799999997,0.4277240917,0.84,11.5465,0.161498,0.97,13.7681,0.200917,2.01,13.3398,0.215435,0.47,3.32436105,0.09420047309999999,1.61,5.447817207,0.1001388489,1.53,7.9406022919999995,0.1311510244,0.7,24.614100232000002,0.17804907825,1.11,23.986305924000003,0.20962117988,1.06,25.927644824999998,3.8752146078,1.0,16.150757763,5.803003362800001,1.0,1.0,1.53,0.56,0.7,0.47,1.0,1.0,0,0,1,72.44682,1,-99.0,1.8042,35.63,9.339,0,1
11337,826.371,2824.461,34.3947067,-5.1990013,0,142.0,2.379385,0.05997999,1.079455,2.676279,2.440642,0.06065307,1.771907,4.324592,0.1074716,5.89918,3.532,3.68,2.536,9.165,6.367898,0.2477482,1.16,0.416365326,0.09093113543999999,1.0,0.9491677704,0.015520343039999999,1.0,2.027809985,0.0189261268,1.0,2.407171264,0.02456726288,1.0,2.594961621,0.02479748985,1.0,2.6970204950000003,0.06889134194,1.0,2.7990465720000004,0.23816149760000002,0.63,2.814907473,0.20769771329999998,0.66,3.2164527869999997,0.2598842784,0.61,5.20574,0.441411,0.55,5.239484811,0.4329890451,0.6,6.840974384999999,0.6669825329999999,0.81,2.8665473340000003,0.19399624299999998,1.0,4.987157103,0.3896265853,1.0,6.2423435430000005,0.25857576810000005,0.89,6.670686922,0.3397794339,0.84,3.213,0.12979,0.97,3.75368,0.157725,2.12,4.59978,0.1176,1.03,2.1053813879999996,0.07285186086,1.72,2.722523414,0.08485227222,1.38,2.9067818560000003,0.1039172756,0.71,7.400718724000001,0.13221766954,1.18,8.4758110808,0.15702681176000002,1.01,6.9165561551999994,3.2051672387999997,1.0,7.596846242200001,3.7071296127,1.0,1.0,1.38,0.55,0.71,0.97,1.0,1.0,0,0,1,40.23939,1,-99.0,3.0898,-22.12,11.76,0,1
11386,4620.981,2835.433,34.2359314,-5.1985216,3,146.0,2.754752,0.05732361,1.082505,2.368919,2.683105,0.05796688,1.771907,4.754214,0.1027119,6.028409,3.3,3.316,2.71,8.993,6.525784,0.2321581,1.27,1.2706387809,0.07903042977,1.0,1.780846956,0.0138393756,1.0,2.111388055,0.0168164804,1.0,2.0780294239999995,0.021893651839999997,1.0,2.1535583579999997,0.022100859060000002,1.0,2.2621522290000002,0.061757967760000004,1.0,2.222037348,0.23947701580000003,0.49,3.409554456,0.2170055349,0.48,4.208143273,0.2634262483,0.47,5.95711,0.432297,0.46,5.033212884,0.4446392157,0.47,6.440630444999999,0.6867902204999999,0.58,4.1816385380000005,0.17043105520000001,1.0,5.190488185,0.34610471940000004,1.0,6.296859891,0.2006315622,1.14,6.875824098,0.3176932192,0.79,3.95946,0.113058,0.97,4.58915,0.201148,0.99,5.24296,0.106915,0.93,2.104782546,0.08260542114,1.03,2.202135817,0.08596338152,1.02,2.472703708,0.1003563448,0.61,8.039926535800001,0.13050069065,1.09,8.917494146400001,0.15124081518000002,0.97,21.916577387999997,2.9882862848999996,1.0,8.718577576700001,4.3298927729,1.0,1.0,1.02,0.46,0.61,0.93,1.0,1.0,0,0,1,46.28687,1,-99.0,2.151,13.899999999999999,10.02,0,1
11402,2559.22,2848.143,34.3222008,-5.198009,3,198.0,6.303721,0.05897185,1.083007,2.304294,7.024188,0.05963362,1.771907,12.44621,0.1056652,13.41231,2.868,3.123,2.859,8.964,14.52563,0.2380288,1.2,1.1837327919,0.07764881784000001,1.0,1.0736504964,0.013375189439999999,1.0,1.48715967,0.0163296718,1.0,2.079188848,0.02132066864,1.0,3.3209640240000002,0.02136915879,1.0,5.397278074,0.05949860302,1.0,7.636143956000001,0.2407274298,0.46,7.966762082999999,0.20648391749999997,0.49,8.264050053,0.2666688968,0.44,12.1466,0.422755,0.45,12.69595593,0.4294048545,0.45,15.7008759,0.7075539944999999,0.52,8.45517638,0.167068195,1.0,11.552510719999999,0.33987531610000005,1.0,15.579070470000001,0.21010752540000002,0.99,14.4989894,0.30606298769999996,0.79,9.16403,0.113455,0.93,10.1417,0.191489,1.04,10.5254,0.10681,0.9,1.751371212,0.06426793356,1.62,3.881231966,0.06805401507,1.57,7.319094400000001,0.09571785896000001,0.64,19.627810929000002,0.12974894694,1.16,16.242678186000003,0.14489348370000002,0.99,16.68628602,3.0861151494,1.0,30.183506976,4.200090690200001,1.0,1.0,1.57,0.44,0.64,0.9,1.0,1.0,0,0,1,117.7891,1,-99.0,1.0845,30.62,12.22,1,1
11423,3393.384,2834.259,34.2872963,-5.1985822,0,72.0,1.370213,0.06216179,1.146901,2.16035,1.554775,0.06285935,1.771907,2.754918,0.1113809,2.580991,2.548,2.289,2.189,6.715,2.96014,0.1883268,1.08,-0.005523196266,0.07288953405,1.0,0.021021833519999998,0.012593148839999999,1.0,0.0454584777,0.0153083995,1.0,0.0365948376,0.01994437024,1.0,0.1026086796,0.02013661503,1.0,0.16083811529999997,0.05591533087,1.0,0.22996146860000002,0.2207414738,0.49,0.7404349491,0.18384590699999998,0.55,1.033320595,0.231475216,0.51,1.15992,0.41116,0.43,1.890965601,0.4048036155,0.47,2.71132944,0.5806975874999999,0.69,1.067778894,0.1565465426,1.0,1.303855316,0.3177791067,1.0,3.119635728,0.1935668178,1.02,2.793773898,0.3460264739,0.54,0.916734,0.104238,0.94,1.29281,0.172573,1.11,1.48663,0.0975424,0.93,0.09979880532,0.05439019236,1.97,0.1020347346,0.05619373665999999,1.98,0.2174823596,0.1083237688,0.43,7.018441085000001,0.11465708622000001,1.09,9.3757747132,0.1414093184,1.0,10.1824286934,2.3429483895,1.0,17.682440715000002,3.9899679781,1.0,1.0,1.97,0.43,0.43,0.93,1.0,1.0,0,0,1,24.73419,1,-99.0,1.9023,93.47999999999999,10.13,1,1
11429,1366.682,2850.653,34.3721008,-5.1979094,2,156.0,3.277726,0.05709925,1.083885,2.314903,3.76862,0.05774,1.771907,6.677645,0.1023099,7.000393,2.814,3.277,2.697,8.919,7.587618,0.2292599,1.28,0.05122460961,0.07858124268,1.0,0.22920675119999998,0.01337597316,1.0,0.4042146185,0.01641654085,1.0,0.5580618271999999,0.02126994384,1.0,0.7380395148000001,0.02146987668,1.0,0.88530251,0.05947991985,1.0,1.674356016,0.2010624376,0.66,1.680593733,0.1731476628,0.7,1.871023456,0.2212891255,0.63,4.60292,0.369702,0.58,5.466531807,0.3791413899,0.58,7.832358449999999,0.5664009569999999,0.83,1.919137234,0.1689074394,1.0,5.073544643,0.3394897758,1.0,8.239400676,0.21897540540000002,0.94,7.779292496999999,0.2858059844,0.9,2.03533,0.158068,0.49,3.11051,0.192875,1.06,4.34864,0.147331,0.49,0.4485967446,0.08313849558,1.0,0.7719873051999999,0.08710515230999999,0.98,1.3231391680000002,0.08722396008000001,0.76,19.662803564,0.13154038267,1.06,30.833476198000003,0.15487101966,0.94,51.317748849,2.9167773101999996,1.0,62.036021587,4.5000864562,1.0,1.0,0.98,0.58,0.76,0.49,1.0,1.0,0,0,1,65.2688,1,-99.0,2.8986,119.1,10.19,1,1
11452,1026.011,2836.01,34.3863525,-5.1985202,3,40.0,0.7772278,0.05921911,1.193218,2.025674,0.7751577,0.05988365,1.771907,1.373508,0.1061083,1.319466,2.551,2.039,1.863,5.847,1.57441,0.1582665,1.19,0.3100952643,0.06882380844,1.0,0.2902854096,0.011733184079999999,1.0,0.500145617,0.01433168365,1.0,0.5353971583999999,0.018596125759999995,1.0,0.6218344104,0.01877677641,1.0,0.7225221443,0.05211965006,1.0,0.558867887,0.1799004724,0.63,0.5935748994,0.15072940889999997,0.71,0.7012591351999999,0.19325472389999998,0.63,1.65994,0.318966,0.6,0.9125125902000001,0.3332428614,0.58,0.9592163804999999,0.491441223,0.85,0.838927187,0.14738807019999997,1.0,0.7522520932,0.2960529718,1.0,1.7726258700000002,0.1941865137,0.91,1.44618976,0.25322962299999996,0.87,-99.0,-99.0,0.0,1.02797,0.167336,1.08,1.46659,0.139573,0.42,0.40011365579999997,0.05862169398,1.53,0.5270986183,0.06890277638,1.2,0.6368588528000001,0.07940407012,0.7,1.9623297763000003,0.15541118318000002,1.03,2.6632797856,0.17897894644,0.91,10.4249060817,3.7043189877,1.0,13.730979199,4.752059243,1.0,1.0,1.2,0.58,0.7,0.0,1.0,1.0,0,0,1,12.9444,1,-99.0,2.7493,-11.350000000000001,11.73,0,1
11477,4306.87,2848.355,34.2490768,-5.1979866,0,64.0,0.6403081,0.05848648,1.130167,2.838541,0.569085,0.0591428,1.771907,1.008366,0.1047955,1.608205,3.818,2.759,2.054,7.142,1.817541,0.1878947,1.22,-0.003903946572,0.0949872603,1.0,-0.02041489836,0.0165857544,1.0,-0.021243703300000003,0.0201702882,1.0,0.022398725919999998,0.0261941832,1.0,0.03209821293,0.0264838035,1.0,-0.04260302274,0.07377144589,1.0,-0.11617999500000001,0.39284390980000006,0.26,0.3842793297,0.3266805087,0.3,-0.005206614305,0.4156515422,0.27,1.02491,0.805631,0.19,0.6114105909,0.7960315661999999,0.21,2.3349674249999994,0.9495438479999999,0.44,0.07584806922,0.2048796624,1.0,0.440035151,0.4154135974,1.0,2.3560373610000003,0.24403138920000003,1.11,1.4646478109999999,0.37663599379999996,0.8,0.0824511,0.135931,0.97,0.595563,0.180307,1.78,0.498069,0.128074,0.94,0.08666893182,0.09330410117999999,1.16,-0.01715249102,0.0951028717,1.19,0.06034083652,0.116762794,0.65,7.617116714500001,0.13717300102,1.08,13.327676796000002,0.16735783008,0.94,35.876858823,3.6655693277999997,1.0,33.90492879000001,4.9505395086999995,1.0,1.0,1.16,0.19,0.65,0.94,1.0,1.0,0,0,1,9.62222,1,-99.0,3.8238,67.27,9.218,0,1
11507,2420.801,2857.953,34.3279915,-5.1976013,3,72.0,1.092237,0.05897185,1.130473,2.289574,1.123415,0.05963362,1.771907,1.990587,0.1056652,2.212133,2.935,2.549,2.218,7.133,2.500757,0.18924,1.2,0.040516317090000004,0.07718247741,1.0,-0.008652559895999999,0.013273753679999998,1.0,0.03808529345,0.016236926,1.0,0.09936149807999999,0.02117615472,1.0,0.1324101912,0.02122274028,1.0,0.051445157650000004,0.05906289551,1.0,0.08894928496,0.21269232120000003,0.58,0.46834239059999994,0.1868393205,0.59,0.1349970057,0.2369464854,0.55,1.91006,0.371946,0.57,1.522464066,0.384230196,0.55,3.08878686,0.62382783,0.66,0.20646409699999999,0.16609404560000002,1.0,2.1182070150000003,0.33751457220000003,1.0,2.8450270440000005,0.20909194200000003,0.99,2.2929272270000003,0.3041966845,0.79,0.645305,0.109558,0.99,0.66171,0.188016,1.07,1.29141,0.0999099,1.02,0.07856512872,0.06694391682,1.48,0.14262719529999998,0.06975222782,1.48,0.19646339680000002,0.09367034816000001,0.66,5.9820809046,0.12306301388,1.16,10.35414716,0.14836117226000003,0.98,19.553263617,3.4474240068,1.0,32.921330055000006,4.3475972333,1.0,1.0,1.48,0.55,0.66,0.99,1.0,1.0,0,0,1,18.83862,1,-99.0,2.9766,13.440000000000001,11.639999999999999,0,1
11565,4075.535,2860.134,34.2587547,-5.1974978,0,67.0,0.8785667,0.05801289,1.135293,2.431899,0.8919452,0.0586639,1.771907,1.580444,0.103947,1.881969,3.146,2.815,1.932,6.996,2.136585,0.1826851,1.24,0.7340234211,0.08164144974,1.0,0.7166358072,0.01420167816,1.0,0.728018201,0.01728095735,1.0,0.7556897887999999,0.022422639039999998,1.0,1.013151363,0.02269673238,1.0,1.593604464,0.06308037652000001,1.0,1.8212228240000001,0.304212292,0.32,1.391870529,0.25159974209999997,0.37,1.44030607,0.3498985718,0.28,1.53923,0.580187,0.27,1.780730541,0.6256977165,0.25,0.42357397049999995,0.7515222749999999,0.52,1.909542544,0.17589426119999998,1.0,2.244385849,0.3562491795,1.0,2.1346148430000005,0.21112627590000002,1.09,2.469747742,0.31029730949999995,0.86,1.63026,0.115238,0.99,2.0572,0.201256,1.05,1.85131,0.10925,0.95,0.8996088186,0.06453142404000001,1.78,1.123669666,0.06710479055,1.75,1.76176734,0.09617071328000001,0.7,2.3432825827,0.12961531979000002,1.08,1.6188683602,0.14931835828000004,0.97,8.0854775379,3.2790739193999996,1.0,13.719499392,4.6769261768,1.0,1.0,1.75,0.25,0.7,0.95,1.0,1.0,0,0,1,15.20433,1,-99.0,1.0979,-44.040000000000006,9.851,0,1
11584,2051.136,2878.642,34.3434601,-5.1967406,0,94.0,1.798113,0.05665832,1.121817,2.260626,2.019029,0.05729412,1.771907,3.577532,0.1015199,3.623462,2.749,2.919,2.078,7.389,4.06486,0.1881461,1.3,0.9535452099,0.07637959869000001,1.0,0.98331669,0.01306595592,1.0,1.673260315,0.0160591276,1.0,2.4273473119999998,0.020864870079999997,1.0,2.744577213,0.02094834042,1.0,3.169714687,0.05816420506,1.0,3.33814035,0.1965030768,0.66,3.3605199809999995,0.1680398622,0.71,3.594493679,0.2216515691,0.61,4.24062,0.344086,0.64,4.145551784999999,0.3670289766,0.58,3.8501465099999996,0.531065106,0.89,3.9870288639999996,0.16437958460000002,1.0,4.199815319,0.3325467363,1.0,4.178048877,0.20745032850000003,0.99,4.356910199,0.2751391636,0.94,3.43928,0.110875,0.95,3.85166,0.193065,1.0,3.88031,0.100088,1.0,1.906839,0.0800846115,1.02,2.866780302,0.08446195441,0.99,3.440218468,0.0817110104,0.84,2.6956911740000002,0.1280376875,1.05,2.3211592124,0.14497238784,1.04,9.736316528399998,3.1028206977,1.0,11.661963128,3.9913345715,1.0,1.0,0.99,0.58,0.84,0.95,1.0,1.0,0,0,1,35.23972,1,-99.0,0.451,2.836,11.549999999999999,0,1
11721,2821.145,2920.358,34.3112411,-5.1949983,0,256.0,5.127111,0.05622745,1.057278,2.858628,5.120512,0.05685842,1.771907,9.073072,0.1007478,13.86248,3.868,4.505,2.844,10.738,14.6565,0.2747515,1.32,0.2298137928,0.09631395594,1.0,0.47191811759999996,0.01662348492,1.0,0.7751550785,0.0202277735,1.0,0.7050995647999999,0.026448531839999997,1.0,1.078014861,0.02654038989,1.0,1.671344435,0.07393449901,1.0,2.5166286860000002,0.3018189376,0.45,3.3899612039999996,0.2695971915,0.44,4.5323572180000005,0.3516914459,0.39,8.02809,0.596406,0.35,8.275116384,0.6174424962,0.34,16.456173599999996,0.7931476649999999,0.64,4.52565274,0.20725264419999997,1.0,8.074948261000001,0.4219003958,1.0,15.222771720000003,0.2589442074,1.0,14.42646517,0.35560884759999994,0.9,4.56002,0.135943,0.99,5.97725,0.240548,1.01,7.44599,0.12806,0.96,0.7551313572,0.0997324074,1.03,1.352142132,0.1020633257,1.07,2.263959152,0.1074840648,0.78,21.990744502000002,0.14072997897,1.1,26.208854406000004,0.17211418392,0.95,32.625240372,3.4136287844999997,1.0,32.393839788,4.5342312253,1.0,1.0,1.03,0.34,0.78,0.96,1.0,1.0,0,0,1,90.05724,1,-99.0,2.1694,103.0,10.51,0,1
11766,2074.778,2932.509,34.3424721,-5.1944962,0,265.0,9.677694,0.05440337,1.069046,2.482347,10.26975,0.05501387,1.771907,18.19704,0.09747947,22.4718,3.236,3.305,3.241,9.819,24.02339,0.2415931,1.41,3.2942861459999997,0.0838631913,1.0,3.077702028,0.014345770679999998,1.0,4.0554276400000004,0.017628754099999998,1.0,3.8412959359999994,0.022914566079999997,1.0,4.9972058850000005,0.02299868991,1.0,5.672330304,0.06389694095,1.0,8.665761712000002,0.19930979120000003,0.77,10.68879672,0.1744764714,0.79,12.751498880000002,0.22902261310000002,0.69,16.8285,0.34854,0.75,22.22539425,0.3639804498,0.71,24.540581549999995,0.550305948,1.0,12.253100719999999,0.18048817779999998,1.0,19.16046915,0.3651928307,1.0,26.497753290000002,0.2289665502,0.98,23.63304037,0.27813969499999996,1.11,11.1058,0.118832,1.0,13.2035,0.176271,1.45,15.4059,0.108425,1.03,3.372804216,0.08838729318,1.01,4.628061075000001,0.09236759073999999,1.0,7.110105744,0.08318820596,0.98,46.018476321,0.13414980374,1.09,57.59163032000001,0.14861538482,1.04,62.24652817799999,3.1530526922999997,1.0,55.766811328,4.081054490900001,1.0,1.0,1.0,0.69,0.98,1.0,1.0,1.0,0,0,1,186.6756,1,-99.0,1.6861,115.7,14.08,0,1
