id,x,y,ra,dec,SEflags,iso_area,fap_Ksall,eap_Ksall,apcorr,Ks_ratio,fapcirc09_Ksall,eapcirc09_Ksall,apcorr09,fcirc09_Ksall,ecirc09_Ksall,fauto_Ksall,flux50_radius,a_vector,b_vector,kron_radius,f_Ksall,e_Ksall,w_Ksall,f_B,e_B,w_B,f_G,e_G,w_G,f_I,e_I,w_I,f_IA427,e_IA427,w_IA427,f_IA484,e_IA484,w_IA484,f_IA505,e_IA505,w_IA505,f_IA527,e_IA527,w_IA527,f_IA624,e_IA624,w_IA624,f_IA709,e_IA709,w_IA709,f_IA738,e_IA738,w_IA738,f_R,e_R,w_R,f_U,e_U,w_U,f_V,e_V,w_V,f_Rp,e_Rp,w_Rp,f_Z,e_Z,w_Z,f_Zp,e_Zp,w_Zp,f_Hl,e_Hl,w_Hl,f_Hs,e_Hs,w_Hs,f_J1,e_J1,w_J1,f_J2,e_J2,w_J2,f_J3,e_J3,w_J3,f_Ks,e_Ks,w_Ks,f_NB118,e_NB118,w_NB118,f_NB209,e_NB209,w_NB209,f_F125W,e_F125W,w_F125W,f_F140W,e_F140W,w_F140W,f_F160W,e_F160W,w_F160W,f_F606W,e_F606W,w_F606W,f_F814W,e_F814W,w_F814W,f_UVISTA_J,e_UVISTA_J,w_UVISTA_J,f_UVISTA_H,e_UVISTA_H,w_UVISTA_H,f_UVISTA_Ks,e_UVISTA_Ks,w_UVISTA_Ks,f_UVISTA_Y,e_UVISTA_Y,w_UVISTA_Y,f_IRAC_36,e_IRAC_36,w_IRAC_36,f_IRAC_45,e_IRAC_45,w_IRAC_45,f_IRAC_58,e_IRAC_58,w_IRAC_58,f_IRAC_80,e_IRAC_80,w_IRAC_80,wmin_optical,wmin_hst_optical,wmin_fs,wmin_jhk,wmin_hst,wmin_irac,wmin_all,star,nearstar,use,snr,use_nosnr,z_spec,z_peak,f24,e24,Messias Selection,Lacy Selection
9514,657.942,2544.597,150.2189789,2.2787063,0,79.0,1.747597,0.09401857,1.192731,2.187052,1.954864,0.08865761,1.646582,3.218844,0.145982,3.204482,2.524,2.817,1.91,5.405,3.822086,0.2193424,0.83,0.1291275201,0.02402279514,1.0,0.160461444,0.0325860054,1.0,0.604669186,0.03891324184,1.0,0.20789383000000003,0.09460033250000001,1.0,-0.00411310263,0.0807573879,1.0,0.23673582059999998,0.09583050734999998,1.0,0.31130520959999997,0.07640102701,1.0,0.3488650814,0.07999243208,1.0,0.4888701352,0.09998828325,1.0,0.7001883958999999,0.11784179889999999,1.0,0.42116299230000004,0.03417268068,1.0,0.05737400317000001,0.04781500013000001,1.0,0.1976105532,0.041518678499999996,1.0,0.40283952,0.0376780944,1.0,0.6559941024,0.11349936000000001,1.0,0.6697166656,0.1400649632,1.0,2.08033851,0.3648540723,0.65,1.40758098,0.3241435788,0.75,0.737209888,0.16268456,0.64,1.091283479,0.1460083417,0.68,1.17435839,0.21832921700000002,0.68,3.758423385,0.344558269,0.62,0.4187563,0.4185056,0.62,1.047617,0.8942032,0.59,-99.0,-99.0,0.0,-99.0,-99.0,0.0,-99.0,-99.0,0.0,0.18295703789999998,0.10409727809999998,0.52,0.5550156962999999,0.1165650174,0.5,1.0108667519999999,0.1657603575,1.06,1.5547533750000002,0.24047031750000003,1.09,3.4787639520000004,0.220838778,0.99,0.5534580792,0.1121536512,1.02,21.14145072,0.19579899280000002,0.86,35.832247191,0.28020841524,0.33,76.38880667699999,4.5259472731,1.05,189.9629674,5.344854583599999,1.08,1.0,0.5,0.64,0.99,0.0,1.0,0.83,0,0,1,22.0496,1,-99.0,4.4264,414.0,13.15,0,1
9523,2520.511,2531.989,150.1413116,2.2781932,0,159.0,3.842808,0.0860865,1.130665,2.34001,4.195465,0.08117783,1.646582,6.908175,0.1336659,7.953027,2.869,3.206,2.612,6.743,8.992208,0.2504359,0.99,0.25168635390000005,0.0256392975,1.0,0.292558266,0.0351394602,1.0,0.3519612668,0.041785612439999995,1.0,0.14790049500000002,0.10047302050000001,1.0,0.26917793700000003,0.08687543760000001,1.0,0.3203427158,0.10182806952,1.0,0.2964205706,0.08178354876999999,1.0,0.26572685700000004,0.08597957873999999,1.0,0.1986605243,0.10655176490000001,1.0,0.27869437049999995,0.12602197929999998,1.0,0.35850563960000004,0.036731589700000004,1.0,0.11318458899,0.05127499975,1.0,0.3106490748,0.04436178665999999,1.0,0.35999376000000005,0.040418472,1.0,0.4289086256,0.1217394672,1.0,0.393498496,0.1497745024,1.0,3.30367338,0.4710629718,0.46,3.763226232,0.3997342992,0.56,0.467717744,0.154748704,0.83,1.222143611,0.1427532587,0.81,2.183025005,0.22623433250000002,0.72,9.087679125,0.30824494099999994,0.88,3.664844,0.6785377,0.27,23.99736,1.603656,0.21,1.74811,0.123809,1.0,2.15846,0.211063,1.21,3.37668,0.116338,1.0,0.33532600469999996,0.06962680854,1.34,0.196249599,0.07959252132,1.22,1.8152210700000002,0.17510883570000002,1.05,4.0544285250000005,0.25822781250000004,1.06,8.64936144,0.2250958644,1.09,0.8856212084,0.11590042400000002,1.07,20.874965279999998,0.1598502872,1.15,30.465459881999998,0.16122104270999998,1.05,36.357376395,4.2513239124,1.18,45.376671456,5.228250856,1.07,1.0,1.22,0.46,1.05,1.0,1.13,0.99,0,0,1,51.68239,1,-99.0,2.1824,140.2,9.892,0,1
9632,2282.407,2529.891,150.1512451,2.2781045,2,847.0,45.82613,0.0852299,1.054717,3.811041,41.67806,0.08037007,1.646582,68.62633,0.1323359,165.5849,5.142,7.042,3.677,11.856,174.6452,0.4655674,1.01,2.109147849,0.04177739535,1.0,3.1190640000000003,0.0571389,1.0,18.742367599999998,0.06801858184,1.0,1.71166635,0.163541395,1.0,2.9275239,0.141229683,1.0,3.312771041,0.16590999599999998,1.0,3.630301213,0.13331720709999997,1.0,7.884372485,0.1400073994,1.0,14.67366775,0.17373886230000002,1.0,16.50571195,0.2054687908,1.0,8.537748172,0.05984926666,1.0,1.1022719174,0.08357288097,1.0,4.353350964,0.07230972996,1.0,8.63635728,0.065809464,1.0,26.916789119999997,0.19809350080000002,1.0,27.976719680000002,0.2438014208,1.0,116.2211772,0.6116994417,0.72,93.64415412000001,0.5476141176,0.79,43.1905376,0.240080384,0.91,51.204966930000005,0.22055843549999998,0.9,60.9955506,0.3433970695,0.83,173.244162,0.48537952799999995,0.94,59.02605,0.760579,0.57,155.1819,1.628733,0.54,56.8501,0.201689,1.0,70.8741,0.346459,1.19,90.2106,0.188036,1.02,6.998263248,0.1276328091,1.06,20.896324019999998,0.13978693169999998,1.05,58.31384706,0.2867939775,1.04,106.91803500000002,0.422818305,1.05,173.33972640000002,0.3661268616,1.09,38.12360228,0.1888197684,1.07,231.03925040000001,0.21055409919999998,1.17,173.64291866999997,0.21733545014999997,1.14,197.23196813,6.0693518186,0.96,158.27416975999998,8.0454848482,0.87,1.0,1.05,0.72,1.04,1.0,0.92,0.92,0,0,1,518.5769,1,-99.0,0.684,502.90000000000003,10.290000000000001,0,1
9653,4925.158,2585.761,150.0410461,2.2804437,0,47.0,0.887051,0.1046442,1.277372,2.002422,0.7950166,0.09942213,1.646582,1.30906,0.1637067,1.39055,2.729,2.06,1.8,4.487,1.77625,0.207587,0.67,0.01825948794,0.02205147123,1.0,0.0350561094,0.0296925564,1.0,0.08664305672,0.035547873679999994,1.0,-0.19406766,0.08571140900000002,1.0,-0.09267950999999999,0.0738471048,1.0,-0.1289213057,0.08781886344999999,1.0,0.03191241284,0.06991170416999999,1.0,-0.04891199995,0.0733817788,1.0,-0.004660066902,0.09105906873,1.0,0.07117688816,0.1080217334,1.0,0.07902699103,0.03123051274,1.0,0.020654859610000003,0.04397814183,1.0,0.032548705799999994,0.03799302684,1.0,0.0320226,0.0345708192,1.0,-0.07025851872,0.10378885919999999,1.0,-0.15109833920000001,0.1277262656,1.0,0.8618764176,0.5500778151,0.25,0.3733647624,0.4547304888,0.32,-0.146981696,0.14458464,0.69,-0.09420635197999999,0.14291649580000002,0.59,-0.2402792955,0.2166718045,0.56,1.7401719449999997,0.30222337149999995,0.68,1.798772,2.133432,0.02,-0.8659353,3.144335,0.04,-99.0,-99.0,0.0,-99.0,-99.0,0.0,-99.0,-99.0,0.0,-99.0,-99.0,0.0,-99.0,-99.0,0.0,0.0030999240270000003,0.17744265090000003,0.77,0.41606124,0.25354953750000003,0.82,1.719365148,0.2557912392,0.65,0.15580487760000003,0.1252872052,0.69,7.870147784,0.230482448,0.28,13.943423519999998,0.19121194052999996,0.53,21.686072681000002,3.8974634552,1.05,27.019647034,5.1248603988,1.0,1.0,0.0,0.25,0.65,0.0,1.01,0.67,0,0,1,7.996374,1,-99.0,3.6392,64.22999999999999,9.949,0,1
9671,4263.793,2569.329,150.0686188,2.2797568,2,259.0,9.390465,0.08834638,1.100088,2.458447,9.846025,0.08330885,1.646582,16.21228,0.1371748,20.98556,3.152,4.059,2.883,7.971,23.08596,0.3076861,0.94,0.5007710820000001,0.026855743050000002,1.0,0.75785853,0.0370108986,1.0,1.6567881439999999,0.04388211652,1.0,0.34727015499999997,0.10523542150000001,1.0,0.6588069599999999,0.0917514906,1.0,0.8255759974,0.10773259603,1.0,0.8684780719999999,0.08584660161,1.0,0.9112235594,0.09003427575999999,1.0,1.1994437,0.11115385700000001,1.0,1.070412462,0.1317002967,1.0,1.18158451,0.03852427449,1.0,0.31702181349999997,0.054086295990000005,1.0,0.8856600593999999,0.04665979182,1.0,1.08293616,0.04236012,1.0,2.35526824,0.1280262048,1.0,2.282023648,0.1561176416,1.0,14.13357678,0.42631372559999997,0.61,12.19277064,0.39400084679999997,0.63,3.5960817599999997,0.156253696,0.88,5.174055848,0.1480763336,0.83,7.827904815,0.22583952200000001,0.8,23.357303299999998,0.3314551155,0.84,5.57502,0.6089731,0.37,22.3675,1.305058,0.35,6.84267,0.127037,1.04,9.505,0.248945,0.96,11.3469,0.120979,1.01,1.021882512,0.08356219746,1.01,1.5495842699999998,0.09344380616999999,0.98,7.105145544,0.19221687180000002,0.98,12.68191575,0.286005195,0.98,22.51055484,0.24810408,1.01,3.1183565800000004,0.12668043,1.01,45.00031304,0.22122965600000002,0.58,55.264862834999995,0.18134905931999998,0.99,77.68071913200001,5.2003473549,0.87,53.636752462,6.0837540722,0.93,1.0,0.98,0.61,0.98,0.96,0.83,0.83,0,0,1,118.187,1,-99.0,2.0999,239.8,9.915999999999999,0,1
9768,2045.54,2544.344,150.1611176,2.2787054,0,970.0,94.25169,0.08565499,1.064157,2.800428,98.87604,0.08077092,1.646582,162.8075,0.1329959,248.0321,3.682,5.025,4.198,10.702,263.9451,0.4157666,1.0,8.371921728,0.030730059300000005,1.0,11.858628600000001,0.0419064906,1.0,59.07786279999999,0.04994651068,1.0,7.0149316,0.1202128485,1.0,12.3889143,0.10361940959999999,1.0,12.511677319999999,0.12195766209999999,1.0,16.17214445,0.09809821021,1.0,36.10005124,0.1027904075,1.0,53.801386820000005,0.12770476060000002,1.0,54.20716672,0.1511722863,1.0,35.779999690000004,0.04396065938,1.0,4.551127146000001,0.06141915161000001,1.0,20.816691539999997,0.05318136684,1.0,36.6740736,0.0483400128,1.0,80.97396736,0.1455045696,1.0,87.44813119999999,0.1789586656,1.0,213.5263947,0.46124758379999997,0.68,192.79926,0.41249219880000004,0.75,104.337328,0.17981824,0.87,118.6076905,0.1696661304,0.82,143.2805895,0.25530485300000005,0.81,264.575173,0.3641710635,0.9,144.4528,0.5795951,0.53,224.2003,1.219624,0.52,133.967,0.150641,0.97,-99.0,-99.0,0.0,185.603,0.140604,0.99,28.730398139999995,0.08900226443999999,1.18,65.558961,0.0920146383,1.31,137.13241320000003,0.2121996924,1.03,204.178275,0.31119406499999996,1.05,263.37865320000003,0.270057708,1.08,99.87172240000001,0.1395663416,1.06,226.9518408,0.1497594096,1.23,238.03711893,0.17050058765999998,1.12,383.16689128,5.038622177600001,1.03,571.6248357799999,6.224385099999999,1.07,1.0,1.18,0.68,1.03,0.0,0.99,0.99,0,0,1,1224.154,1,-99.0,0.4467,889.7,11.790000000000001,0,1
9811,684.12,2596.349,150.2178802,2.2808626,0,274.0,5.488506,0.09459011,1.083758,3.311916,4.505282,0.08919656,1.646582,7.418316,0.1468694,16.77264,4.404,5.068,2.92,8.963,18.17747,0.3753664,0.82,0.2202155373,0.036395237100000005,1.0,0.19567867800000002,0.0493190334,1.0,0.8049847344,0.05893826752,1.0,0.18816557,0.14323835000000001,1.0,0.30618963899999996,0.122334282,1.0,0.1513577941,0.144928404,1.0,0.39535436709999994,0.1157193653,1.0,0.45043893949999997,0.1210316338,1.0,0.7426949307,0.15137222830000002,1.0,0.7677802257999999,0.17851045729999998,1.0,0.3341438392,0.05173202673,1.0,0.10600441327,0.07242215894000001,1.0,0.3149679678,0.06291774503999999,1.0,0.434821536,0.057083447999999995,1.0,1.343138368,0.1719698656,1.0,1.2018132160000001,0.21210592320000002,1.0,12.52897422,0.5749993956,0.6,10.01791188,0.5356769016,0.63,3.4422446399999997,0.24830318399999998,0.63,4.469963043,0.22765103920000002,0.64,6.3621485700000004,0.3379627355,0.65,19.4131197,0.5304710694999999,0.6,5.34916,0.7128849,0.49,13.77507,1.485883,0.49,-99.0,-99.0,0.0,-99.0,-99.0,0.0,-99.0,-99.0,0.0,0.1993730454,0.15770429609999997,0.52,0.7574783931,0.1784736135,0.49,5.355454455,0.25084076130000005,1.06,10.400832750000001,0.3642062025,1.09,16.983315,0.33291074160000006,1.0,2.495621012,0.16983259080000002,1.02,39.2071472,0.22898139760000003,0.84,48.092096870999995,0.31605943707,0.33,60.978579023,5.0347880436,1.1,32.498395949999995,6.4825894912,1.0,1.0,0.49,0.6,1.0,0.0,1.06,0.82,0,0,1,50.5096,1,-99.0,1.7584,223.8,12.11,0,1
9899,4010.969,2620.807,150.0791626,2.2819009,0,228.0,4.075327,0.09459011,1.09236,3.444692,3.418032,0.08919656,1.646582,5.628069,0.1468694,12.8513,4.514,4.97,2.618,8.405,14.03825,0.3493413,0.82,0.2605395405,0.03760426311000001,1.0,0.291447936,0.051963545400000005,1.0,0.6064890744,0.06151287164,1.0,0.24086624500000003,0.147794455,1.0,0.124418931,0.128628297,1.0,0.2646799769,0.1507533861,1.0,0.2882640838,0.12032822339999999,1.0,0.2700769731,0.1261864362,1.0,0.9206049776,0.1553720638,1.0,0.37748250749999995,0.18442376749999997,1.0,0.2328493679,0.05402110816,1.0,0.1828211466,0.07564804938,1.0,0.152791905,0.06534741354000001,1.0,0.254198112,0.059322863999999996,1.0,0.7036504176,0.17956600479999998,1.0,1.203883552,0.21869480959999998,1.0,8.324399525999999,0.6486681501,0.52,6.263383572,0.6189852588,0.5,1.54746752,0.238471936,0.74,2.408800056,0.22926119450000002,0.68,3.9593457200000004,0.3456036545,0.67,14.019677,0.519778969,0.67,2.96003,0.8419704,0.38,15.26262,1.9124,0.32,3.94451,0.178997,1.04,4.76307,0.345912,0.97,6.5647,0.169341,1.02,0.17812712879999998,0.11816176229999999,1.0,0.8528909103,0.130991679,0.98,3.912954624,0.26876733210000003,0.98,7.365540000000001,0.39922743,0.98,14.071336200000001,0.34941905640000004,0.99,1.86303646,0.17821746,1.0,38.89815488,0.216963248,0.75,54.780023142,0.20664109088999996,1.07,62.56925282,5.4257572972000006,1.04,38.70432941999999,6.7126120575999995,0.97,1.0,0.98,0.5,0.98,0.97,1.0,0.82,0,0,1,38.32023,1,-99.0,1.8167,321.0,11.709999999999999,0,1
10039,514.084,2675.667,150.2249756,2.2841661,0,146.0,8.857618,0.119941,1.155646,2.013886,9.558135,0.1131019,1.646582,15.73825,0.1862315,15.43573,2.514,2.615,2.603,6.079,17.83823,0.3136531,0.51,1.266551379,0.02205793341,1.0,1.6796403,0.0300215994,1.0,4.20758382,0.035845272319999996,1.0,1.3764956000000002,0.0870840245,1.0,1.7822468999999999,0.07423776779999999,1.0,1.8549821169999998,0.08837211262999999,1.0,2.2787633329999997,0.07011730418,1.0,2.565436126,0.07388172649,1.0,3.4949234390000004,0.09229176835,1.0,4.088662011,0.1082709068,1.0,2.6085291099999997,0.03154379461,1.0,0.8833773515000001,0.04404566855000001,1.0,1.9071709679999997,0.03827098278,1.0,2.30119488,0.034671048,1.0,5.68990448,0.1042754128,1.0,5.2288776320000006,0.1289718336,1.0,14.55965385,0.4458184146,0.37,11.51157492,0.4580849976,0.32,7.656192959999999,0.268259456,0.2,8.856771754999999,0.21843828499999998,0.26,10.5979408,0.2978226785,0.31,18.009232049999998,0.5474353435,0.21,7.582124,0.5057335,0.36,17.64164,1.025998,0.38,-99.0,-99.0,0.0,-99.0,-99.0,0.0,-99.0,-99.0,0.0,2.419866666,0.09772086438,0.5,4.553827785,0.1081018809,0.49,10.231778160000001,0.16529113980000001,0.9,12.673337250000001,0.23260403250000003,0.98,17.37290232,0.2289597804,0.78,7.170873224,0.1152217704,0.82,42.10552744,0.19723747760000002,0.76,66.732626844,0.31057449344999993,0.25,88.902456501,4.1946790992,1.13,103.15428690999998,5.256203225,1.13,1.0,0.49,0.2,0.78,0.0,1.08,0.51,0,0,1,84.50904,1,-99.0,0.1071,186.79999999999998,10.959999999999999,0,1
10117,766.561,2693.024,150.214447,2.2848911,0,153.0,7.874854,0.09576519,1.152948,2.049,8.888006,0.09030464,1.646582,14.63483,0.148694,13.99505,2.414,2.652,2.62,6.142,16.13557,0.2530511,0.8,-0.019316174040000002,0.022547742720000003,1.0,0.0204379812,0.0304758714,1.0,0.225444538,0.036478784759999994,1.0,-0.059571826,0.08856894600000001,1.0,-0.0334587834,0.07575133649999999,1.0,-0.025691657199999995,0.08939669212,1.0,0.1635284882,0.07168013852999999,1.0,0.08832178706999999,0.07471858020000001,1.0,0.2561405431,0.09353612782,1.0,0.06341756771,0.11052460929999999,1.0,0.14761634229999998,0.03197334604,1.0,0.05195783888,0.04482433604,1.0,0.0779082639,0.03898818924,1.0,0.0869946768,0.0353636208,1.0,0.4340022336,0.1065579216,1.0,0.498828944,0.1312113312,1.0,11.18071623,0.3896922414,0.5,9.56573316,0.3796091352,0.48,1.34095568,0.161509456,0.57,1.727782602,0.1529251516,0.54,2.726873995,0.2191059745,0.59,16.09958915,0.3394138135,0.56,2.243076,0.4323097,0.51,14.19579,0.9813204,0.43,-99.0,-99.0,0.0,-99.0,-99.0,0.0,-99.0,-99.0,0.0,0.1126579596,0.07824960192,0.81,0.09560615453999999,0.09320015717999999,0.69,2.995884207,0.1542725487,1.07,10.59853725,0.2245063275,1.1,15.697473480000003,0.2051642556,1.01,1.02138312,0.104014534,1.04,25.17554856,0.1915287072,0.84,30.163035122999997,0.24193158092999997,0.39,31.899623511,4.727256371,0.92,29.392262302,5.685623939,0.93,1.0,0.69,0.48,1.01,0.0,0.88,0.8,0,0,1,98.42248,1,-99.0,2.4344,11.14,12.4,0,1
10127,4054.981,2651.508,150.0773315,2.2831802,2,390.0,7.796693,0.09459011,1.05462,3.209136,7.247111,0.08919656,1.646582,11.93296,0.1468694,23.7248,4.314,6.635,3.911,11.869,25.02065,0.5205265,0.81,1.0807577205,0.035025853290000006,1.0,1.16805702,0.0484127202,1.0,2.286548616,0.05731397804,1.0,0.8192903450000001,0.137667635,1.0,1.30035129,0.119788851,1.0,1.3905053619999999,0.1404331195,1.0,1.558899573,0.1121221563,1.0,0.922743701,0.1174841998,1.0,2.14977217,0.1447757949,1.0,2.2970039749999995,0.17181923989999998,1.0,1.220448687,0.05033317082,1.0,0.7869978543,0.07051030868000001,1.0,1.3333219379999999,0.06089955941999999,1.0,1.3383326400000002,0.0552696624,1.0,3.4969340639999995,0.16729394239999998,1.0,3.2445784,0.2037067552,1.0,17.25374508,0.6224934588000001,0.49,13.99487472,0.5888768424,0.48,6.18731296,0.2318488,0.68,8.127536572999999,0.2219667177,0.63,9.8975727,0.332287953,0.63,24.97683165,0.49933857499999995,0.63,10.13244,0.746108,0.42,25.99859,1.679732,0.36,9.68537,0.166628,1.04,11.5645,0.324054,0.96,14.0932,0.156097,1.04,1.4860876229999997,0.1094863971,1.01,2.645936748,0.1227033405,0.97,9.65767095,0.2530254087,0.96,15.819552,0.3739557675,0.97,25.0956018,0.3290022792,0.97,5.137048576,0.16687884079999998,0.99,53.53165136,0.22976540639999998,0.73,67.478416317,0.20755472750999998,1.07,70.672183142,5.746604054,0.95,54.16450080199999,6.9146103517999995,0.93,1.0,0.97,0.48,0.96,0.96,0.91,0.82,0,0,1,81.24878,1,-99.0,1.6578,319.90000000000003,10.69,0,1
10166,1473.309,2674.049,150.1849823,2.2841058,2,307.0,5.905532,0.1016538,1.077275,3.035544,5.631914,0.09585745,1.646582,9.273405,0.1578371,16.6406,4.038,4.54,3.632,9.461,17.92651,0.4287894,0.71,1.0674013518,0.03345769761,1.0,1.2618418800000002,0.0451871862,1.0,2.0298698639999997,0.05407211216,1.0,1.0050917050000001,0.130753345,1.0,1.4715752100000001,0.112254954,1.0,1.4043527809999998,0.1320491171,1.0,1.397236148,0.1067326722,1.0,1.335458586,0.11077714450000001,1.0,1.639354632,0.1382128202,1.0,1.845949476,0.16421134799999998,1.0,1.280951921,0.04742271276,1.0,0.7463030750999999,0.06647298043,1.0,1.4404323479999999,0.05781371736,1.0,1.15511184,0.052438449600000006,1.0,2.896711168,0.1579966544,1.0,2.743809568,0.19365216,1.0,13.20499452,0.6401184816,0.41,11.362076400000001,0.6119504232,0.4,4.2908864,0.28593188799999997,0.4,6.257399628999999,0.27297106720000003,0.37,8.94462483,0.3925079335,0.4,17.896258149999998,0.66098826,0.32,6.746598,0.6895224,0.44,15.74604,1.567252,0.37,7.1836,0.16025,1.01,-99.0,-99.0,0.0,11.3426,0.150687,1.02,1.2724308749999997,0.08618490204,1.48,2.427478092,0.09313091775,1.51,8.607208644,0.23647061519999998,0.99,12.94405875,0.34831503,1.0,18.514064880000003,0.303365826,1.01,3.7280294840000003,0.15562339919999998,1.01,33.889857199999994,0.1902005768,1.21,38.566294883999994,0.21709459745999998,0.92,35.68384351,5.0811077949,1.14,32.566471361999994,5.885782357199999,1.16,1.0,1.48,0.37,0.99,0.0,1.09,0.71,0,0,1,58.75301,1,-99.0,1.803,211.10000000000002,9.461,0,1
10239,3909.082,2714.165,150.0834045,2.2857902,0,308.0,8.161166,0.09517221,1.083609,2.893908,7.318772,0.09030464,1.646582,12.05095,0.148694,21.79537,3.887,4.407,3.366,8.974,23.61767,0.3781843,0.81,1.393269942,0.03157816059,1.0,1.9355739,0.0436843368,1.0,3.3567882919999996,0.051700095919999994,1.0,1.24178865,0.124364435,1.0,1.90897308,0.10796055480000001,1.0,2.135351878,0.1265187839,1.0,2.062456088,0.10114117474999999,1.0,2.47869435,0.10591495529999999,1.0,2.82888239,0.13043417940000002,1.0,2.955500394,0.1549514162,1.0,2.527404667,0.04539660802,1.0,0.9926564383,0.06350031519,1.0,2.1622418999999997,0.05490985584,1.0,2.21519328,0.0498375168,1.0,4.387192991999999,0.1509917136,1.0,4.268502624,0.1837456864,1.0,16.21740693,0.5084477673,0.6,14.7789156,0.5102772636,0.52,5.49443104,0.219060272,0.62,8.018940436,0.2050837516,0.6,11.150378650000002,0.3043019245,0.61,24.025445899999998,0.45747356,0.61,10.28085,0.5933706,0.54,20.41505,1.193367,0.58,9.69527,0.151367,1.03,12.378,0.290465,0.97,14.0307,0.141823,1.03,1.9924618289999998,0.0989486904,1.01,3.068705133,0.1106850069,0.97,10.931922720000001,0.22792462200000002,0.96,15.98922675,0.3363719625,0.97,23.53686516,0.2960757108,0.97,5.360493856000001,0.151146932,0.98,39.94522216,0.19968361440000001,0.89,46.888916372999994,0.18350257185,1.08,48.297953667,5.0790110656000005,1.1,47.62000899999999,6.536505259799999,0.93,1.0,0.97,0.52,0.96,0.97,1.05,0.81,0,0,1,81.04536,1,-99.0,2.0613,172.2,12.76,0,1
10241,4750.098,2711.511,150.0483398,2.2856824,0,301.0,14.16569,0.09761292,1.099373,2.461867,13.91687,0.09204701,1.646582,22.91526,0.1515629,31.72176,3.316,3.764,3.137,8.006,34.87405,0.3416344,0.77,0.8736915228000001,0.026989175100000002,1.0,1.2765550200000002,0.036764800800000004,1.0,5.266512416,0.04383034304,1.0,0.6361182950000001,0.10530362450000001,1.0,1.046448165,0.0911085105,1.0,1.471118279,0.10785585209,1.0,1.55059751,0.08592171049,1.0,2.3482509929999997,0.08996793673999999,1.0,4.125295486,0.11190110130000001,1.0,4.561372312,0.1324893458,1.0,2.621859004,0.038495990060000006,1.0,0.6096260147000001,0.05416350485,1.0,1.728684678,0.046689982139999996,1.0,2.62909536,0.0424264224,1.0,7.375714319999999,0.12785716319999998,1.0,7.591938944,0.1567530496,1.0,26.30223315,0.4852836456,0.48,21.53080896,0.4510983264,0.49,10.514643199999998,0.19057766399999998,0.6,12.72940292,0.1801191002,0.56,15.724342400000001,0.268348442,0.56,34.0346505,0.3977600835,0.59,12.72653,0.559212,0.44,25.79586,1.193008,0.42,-99.0,-99.0,0.0,-99.0,-99.0,0.0,-99.0,-99.0,0.0,2.1293921369999995,0.11568236159999999,0.53,5.940743094,0.1285493625,0.53,15.14478015,0.20894443560000003,0.84,23.897406750000002,0.2967592425,0.91,34.29094716,0.2876748408,0.77,10.1462494,0.1420569436,0.81,42.30228944,0.2351239352,0.37,39.063255309,0.20347345629,0.73,41.134346027,4.9762994335,0.97,35.32513279599999,6.4600478379999995,0.83,1.0,0.53,0.48,0.77,0.0,0.93,0.77,0,0,1,151.193,1,-99.0,0.6843,147.4,12.3,0,1
10324,4033.118,2752.178,150.0782318,2.2873745,3,203.0,7.07185,0.09345726,1.12659,2.230725,8.046968,0.0881283,1.646582,13.24999,0.1451104,14.00274,2.662,3.056,2.848,6.874,15.77535,0.2774543,0.84,0.40346501160000003,0.024333697800000005,1.0,0.48855128400000003,0.0336747372,1.0,3.325577068,0.03986116552,1.0,0.45599007500000005,0.0957838835,1.0,0.259712985,0.0831890703,1.0,0.4289915296,0.09753504583999999,1.0,0.5298752151,0.07798611974999999,1.0,1.053337373,0.08155610892000001,1.0,2.508226376,0.10058405089000001,1.0,2.5618874539999994,0.11943306479999999,1.0,1.177004194,0.035003890589999996,1.0,0.3714602663,0.04900975138,1.0,0.7501027272,0.04235515536,1.0,1.17615168,0.038423016000000004,1.0,5.2853673599999995,0.116365912,1.0,5.714741728,0.1415722688,1.0,13.03070349,0.3705347766,0.67,11.483715120000001,0.36963060480000004,0.59,7.291139680000001,0.163705456,0.66,8.357169639,0.1496913184,0.67,10.63049535,0.2225434975,0.68,16.144455349999998,0.352601849,0.61,9.663782,0.4168957,0.65,14.96985,0.8256251,0.72,9.5637,0.115897,1.04,11.0785,0.222907,0.98,11.4765,0.109066,1.03,0.8751239124,0.09022511744999999,0.72,3.9763631699999995,0.08814179438999999,0.91,9.778987800000001,0.17581407840000002,0.96,12.2726415,0.260983905,0.96,15.67336032,0.229670586,0.96,7.006181576,0.1165507216,0.98,23.40839,0.207273964,0.78,23.690782907999996,0.17460653768999998,1.07,17.350289421,4.8964219764,0.97,40.830274416,6.0917543605999995,0.89,1.0,0.72,0.59,0.96,0.98,0.93,0.84,0,0,1,91.3097,1,-99.0,0.9187,72.19,8.925,1,0
